station_id,station_name,lat,lon,activity_score,connectivity_score,activity_rank_pct,is_transfer_proxy,connectivity,population_within_radius,population_density_within_radius,city_average_population_density,residential_density_ratio
15th_ave_ne_ne_123rd_st,15th Ave NE & NE 123rd St,47.7176015,-122.3126185,0.2804074090018468,0.06642342595191318,0.6317049808429118,1,711.0,10473.45521679599,3333.8043380093604,2841.0060694208155,1.173459069268729
15th_ave_ne_ne_125th_st,15th Ave NE & NE 125th St,47.719469000000004,-122.3126715,0.26615950954333045,0.04658995228739826,0.603448275862069,1,499.0,10189.285777579204,3243.3503961553533,2841.0060694208155,1.1416203685958906
15th_ave_ne_ne_127th_st,15th Ave NE & NE 127th St,47.721233,-122.312679,0.23660636586509795,0.02619515389652914,0.5205938697318008,0,281.0,9845.121579475108,3133.7995294283032,2841.0060694208155,1.1030597798290442
15th_ave_ne_ne_130th_st,15th Ave NE & NE 130th St,47.7229635,-122.312664,0.22798220521573986,0.02619515389652914,0.492816091954023,0,281.0,9454.668221949623,3009.514365634287,2841.0060694208155,1.059312895536272
15th_ave_ne_ne_135th_st,15th Ave NE & NE 135th St,47.726873499999996,-122.3126565,0.2065554263870016,0.02619515389652914,0.43726053639846746,0,281.0,8484.584514701024,2700.727131191236,2841.0060694208155,0.9506234992809509
15th_ave_ne_ne_140th_st,15th Ave NE & NE 140th St,47.7301255,-122.3127025,0.18952411529001445,0.02619515389652914,0.3879310344827586,0,281.0,7713.50279773711,2455.2841976260506,2841.0060694208155,0.864230535813885
15th_ave_ne_ne_143rd_st,15th Ave NE & NE 143rd St,47.731937,-122.312725,0.18069468223711324,0.02619515389652914,0.3635057471264368,0,281.0,7313.755863430136,2328.0407964644783,2841.0060694208155,0.8194423875127752
15th_ave_ne_ne_145th_st,15th Ave NE & NE 145th St,47.733926999999994,-122.3127555,0.17060875628007074,0.02619515389652914,0.335727969348659,0,281.0,6857.1220165207815,2182.689728627095,2841.0060694208155,0.7682805581165376
15th_ave_ne_ne_40th_st,15th Ave NE & NE 40th St,47.654845,-122.3121905,0.4524940488646773,0.1057161567967069,0.8352490421455939,1,1131.0,18075.87642811297,5753.730168504904,2841.0060694208155,2.0252438847052145
15th_ave_ne_ne_42nd_st,15th Ave NE & NE 42nd St,47.658668,-122.311905,0.5874473080971524,0.12564318458228085,0.8984674329501916,1,1344.0,24147.327875086,7686.333187561301,2841.0060694208155,2.7054969259985717
15th_ave_ne_ne_43rd_st,15th Ave NE & NE 43rd St,47.659365,-122.3120715,0.6086187575810803,0.12685938815604828,0.9037356321839081,1,1357.0,25100.355845146136,7989.691412241112,2841.0060694208155,2.812275376050125
15th_ave_ne_ne_45th_st,15th Ave NE & NE 45th St,47.6616535,-122.3119925,0.63161039460167,0.027598465712414633,0.9123563218390804,0,296.0,27665.473901633526,8806.1938488496,2841.0060694208155,3.099674422957105
15th_ave_ne_ne_50th_st,15th Ave NE & NE 50th St,47.664478,-122.312042,0.6175891597670278,0.0137524557956778,0.9075670498084292,0,148.0,28222.358061105868,8983.455582268796,2841.0060694208155,3.162068423211858
15th_ave_ne_ne_52nd_st,15th Ave NE & NE 52nd St,47.6663455,-122.31192,0.566949992513108,0.012816914585087474,0.8884099616858238,0,138.0,25991.9886149562,8273.506937717091,2841.0060694208155,2.9121750307994865
