route_id,trip_id,service_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,drt_advance_book_min,bikes_allowed,fare_id,peak_offpeak,boarding_type
102719,800694030,21620,,Kent Station Seattle Tacoma International Airport,0,8048705,21161008,1,0.0,1,101,0,0
102719,800694040,21620,,Kent Station Seattle Tacoma International Airport,0,8048698,21161008,1,0.0,1,101,0,0
102719,800694050,21620,,Kent Station Seattle Tacoma International Airport,0,8048700,21161008,1,0.0,1,101,0,0
102719,800694060,21620,,Kent Station Seattle Tacoma International Airport,0,8048701,21161008,1,0.0,1,101,0,0
102719,800694070,21620,,Kent Station Seattle Tacoma International Airport,0,8048760,21161008,1,0.0,1,101,0,0
102719,800694080,21620,,Kent Station Seattle Tacoma International Airport,0,8048702,21161008,1,0.0,1,101,0,0
102719,800694090,21620,,Kent Station Seattle Tacoma International Airport,0,8048697,21161008,1,0.0,1,101,0,0
102719,800694100,21620,,Kent Station Seattle Tacoma International Airport,0,8048693,21161008,1,0.0,1,101,0,0
102719,800694110,21620,,Kent Station Seattle Tacoma International Airport,0,8048705,21161008,1,0.0,1,101,0,0
102719,800694120,21620,,Kent Station Seattle Tacoma International Airport,0,8048698,21161008,1,0.0,1,101,0,0
102719,800694130,21620,,Kent Station Seattle Tacoma International Airport,0,8048700,21161008,1,0.0,1,101,0,0
102719,800694140,21620,,Kent Station Seattle Tacoma International Airport,0,8048701,21161008,1,0.0,1,101,0,0
102719,800694150,21620,,Kent Station Seattle Tacoma International Airport,0,8048760,21161008,1,0.0,1,101,0,0
102719,800694160,21620,,Kent Station Seattle Tacoma International Airport,0,8048702,21161008,1,0.0,1,101,0,0
102719,800694170,21620,,Kent Station Seattle Tacoma International Airport,0,8048697,21161008,1,0.0,1,101,0,0
102719,800694180,21620,,Kent Station Seattle Tacoma International Airport,0,8048699,21161008,1,0.0,1,101,0,0
102719,800694190,21620,,Kent Station Seattle Tacoma International Airport,0,8048703,21161008,1,0.0,1,101,0,0
102719,800694200,21620,,Kent Station Seattle Tacoma International Airport,0,8048700,21161008,1,0.0,1,101,0,0
102719,800694210,21620,,Kent Station Seattle Tacoma International Airport,0,8048701,21161008,1,0.0,1,101,0,0
102719,800694220,21620,,Kent Station Seattle Tacoma International Airport,0,8048779,21161008,1,0.0,1,101,0,0
102719,800694230,21620,,Kent Station Seattle Tacoma International Airport,0,8048702,21161008,1,0.0,1,101,0,0
102719,800694240,21620,,Kent Station Seattle Tacoma International Airport,0,8048697,21161008,1,0.0,1,101,0,0
102719,800694250,21620,,Kent Station Seattle Tacoma International Airport,0,8048699,21161008,1,0.0,1,101,0,0
102719,800694260,21620,,Kent Station Seattle Tacoma International Airport,0,8048703,21161008,1,0.0,1,101,0,0
102719,800694270,21620,,Kent Station Seattle Tacoma International Airport,0,8048700,21161008,1,0.0,1,101,0,0
102719,800694280,21620,,Kent Station Seattle Tacoma International Airport,0,8048701,21161008,1,0.0,1,101,0,0
102719,800694290,21620,,Kent Station Seattle Tacoma International Airport,0,8048702,21161008,1,0.0,1,101,0,0
102719,800694300,21620,,Kent Station Seattle Tacoma International Airport,0,8048693,21161008,1,0.0,1,101,0,0
102719,800694310,21620,,Kent Station Seattle Tacoma International Airport,0,8048705,21161008,1,0.0,1,101,0,0
102719,800694320,21620,,Kent Station Seattle Tacoma International Airport,0,8048698,21161008,1,0.0,1,101,0,0
102719,800694330,21620,,Kent Station Seattle Tacoma International Airport,0,8048700,21161008,1,0.0,1,101,0,0
102719,800694340,21620,,Kent Station Seattle Tacoma International Airport,0,8048701,21161008,1,0.0,1,101,0,0
102719,800694350,21620,,Kent Station Seattle Tacoma International Airport,0,8048760,21161008,1,0.0,1,101,0,0
102719,800694360,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048779,10161007,1,0.0,1,101,0,0
102719,800694370,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048700,10161007,1,0.0,1,101,0,0
102719,800694380,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048703,10161007,1,0.0,1,101,0,0
102719,800694390,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048699,10161007,1,0.0,1,101,0,0
102719,800694400,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048697,10161007,1,0.0,1,101,0,0
102719,800694410,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048702,10161007,1,0.0,1,101,0,0
102719,800694420,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048779,10161007,1,0.0,1,101,0,0
102719,800694430,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048701,10161007,1,0.0,1,101,0,0
102719,800694440,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048700,10161007,1,0.0,1,101,0,0
102719,800694450,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048703,10161007,1,0.0,1,101,0,0
102719,800694460,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048699,10161007,1,0.0,1,101,0,0
102719,800694470,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048697,10161007,1,0.0,1,101,0,0
102719,800694480,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048702,10161007,1,0.0,1,101,0,0
102719,800694490,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048779,10161007,1,0.0,1,101,0,0
102719,800694500,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048701,10161007,1,0.0,1,101,0,0
102719,800694510,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048700,10161007,1,0.0,1,101,0,0
102719,800694520,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048703,10161007,1,0.0,1,101,0,0
102719,800694530,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048699,10161007,1,0.0,1,101,0,0
102719,800694540,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048768,10161007,1,0.0,1,101,0,0
102719,800694550,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048697,10161007,1,0.0,1,101,0,0
102719,800694560,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048702,10161007,1,0.0,1,101,0,0
102719,800694570,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048760,10161007,1,0.0,1,101,0,0
102719,800694580,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048701,10161007,1,0.0,1,101,0,0
102719,800694590,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048700,10161007,1,0.0,1,101,0,0
102719,800694600,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048698,10161007,1,0.0,1,101,0,0
102719,800694610,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048705,10161007,1,0.0,1,101,0,0
102719,800694620,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048693,10161007,1,0.0,1,101,0,0
102719,800694630,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048702,10161007,1,0.0,1,101,0,0
102719,800694640,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048760,10161007,1,0.0,1,101,0,0
102719,800694650,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048701,10161007,1,0.0,1,101,0,0
102719,800694660,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048700,10161007,1,0.0,1,101,0,0
102719,800694670,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048698,10161007,1,0.0,1,101,0,0
102719,800694680,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048705,10161007,1,0.0,1,101,0,0
102719,800694690,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048693,10161007,1,0.0,1,101,0,0
102719,800694700,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048702,10161007,1,0.0,1,101,0,0
102719,800694710,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048705,10161007,1,0.0,1,101,0,0
102719,800694720,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048701,10161007,1,0.0,1,101,0,0
102719,800694730,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048702,10161007,1,0.0,1,101,0,0
102719,800694740,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048701,10161007,1,0.0,1,101,0,0
102719,800694750,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048711,10161007,1,0.0,1,101,0,0
102719,800694760,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048743,10161007,1,0.0,1,101,0,0
102719,800694770,21620,,Kent Station Seattle Tacoma International Airport,0,8048697,21161008,1,0.0,1,101,0,0
102719,800694780,21620,,Kent Station Seattle Tacoma International Airport,0,8048702,21161008,1,0.0,1,101,0,0
102719,800694790,21620,,Kent Station Seattle Tacoma International Airport,0,8048779,21161008,1,0.0,1,101,0,0
102719,800694800,21620,,Kent Station Seattle Tacoma International Airport,0,8048701,21161008,1,0.0,1,101,0,0
102719,800696580,21620,,Burien Transit Center Seattle Tacoma International Airport,1,8048697,10161007,1,0.0,1,101,0,0
100072,800697190,21620,,Twin Lakes P&R,1,8048734,30181010,1,0.0,1,101,0,0
100072,800697200,21620,,Twin Lakes P&R,1,8048738,30181010,1,0.0,1,101,0,0
100512,800699570,21620,,Downtown Federal Way Station,0,8048678,21671008,1,0.0,1,101,0,0
100512,800699580,21620,,Downtown Federal Way Station,0,8048674,21671008,1,0.0,1,101,0,0
100512,800699590,21620,,Downtown Federal Way Station,0,8048677,21671008,1,0.0,1,101,0,0
100512,800699600,21620,,Downtown Federal Way Station,0,8048752,21671008,1,0.0,1,101,0,0
100512,800699610,21620,,Tukwila Link Station International Boulevard,1,8048725,10671009,1,0.0,1,101,0,0
100512,800699620,21620,,Tukwila Link Station International Boulevard,1,8048752,10671009,1,0.0,1,101,0,0
100512,800699630,21620,,Tukwila Link Station International Boulevard,1,8048675,10671009,1,0.0,1,101,0,0
100512,800699640,21620,,Tukwila Link Station International Boulevard,1,8048679,10671009,1,0.0,1,101,0,0
100512,800699650,21620,,Tukwila Link Station International Boulevard,1,8048679,10671009,1,0.0,1,101,0,0
100512,800699660,21620,,Tukwila Link Station International Boulevard,1,8048675,10671010,1,0.0,1,101,0,0
100512,800699670,21620,,Downtown Federal Way Station,0,8048673,21671008,1,0.0,1,101,0,0
100512,800699680,21620,,Downtown Federal Way Station,0,8048725,21671008,1,0.0,1,101,0,0
100026,800700290,21620,,Southcenter White Center,1,8048684,20128002,1,0.0,1,101,0,0
100026,800700300,21620,,Admiral District White Center,0,8048684,11128003,1,0.0,1,101,0,0
100026,800700310,21620,,Southcenter White Center,1,8048684,20128002,1,0.0,1,101,0,0
